invoice#,date,country,product_id,shop,gender,size_us,size_europe,size_uk,unit_price,discount,year,month,sale_price
54162,01-10-2014,Germany,2173,GER3,Male,9.5,42-43,9,159.00,20%,2014,10,127.20
54163,01-10-2014,Canada,2190,CAN6,Female,8.5,39,6.5,169.00,20%,2014,10,135.20
54164,02-10-2014,United States,2155,US15,Female,7.5,38,5.5,199.00,0%,2014,10,199.00
54165,02-10-2014,United Kingdom,2181,UK3,Female,10,40-41,8,139.00,0%,2014,10,139.00
54166,02-10-2014,Canada,2149,CAN3,Female,7,37-38,5,149.00,0%,2014,10,149.00
54166,02-10-2014,Canada,2176,CAN6,Male,8.5,41-42,8,129.00,0%,2014,10,129.00
54167,02-10-2014,Canada,2237,CAN6,Female,8,38-39,6,199.00,30%,2014,10,139.30
54168,02-10-2014,Germany,2165,GER1,Male,11.5,44-45,11,189.00,30%,2014,10,132.30
54168,02-10-2014,Germany,2179,GER2,Male,9.5,42-43,9,149.00,0%,2014,10,149.00
54168,02-10-2014,Germany,2173,GER3,Male,9.5,42-43,9,159.00,20%,2014,10,127.20
54169,02-10-2014,United States,2178,US15,Male,8.5,41-42,8,179.00,20%,2014,10,143.20
54170,03-10-2014,Germany,2160,GER1,Female,9,39-40,7,149.00,30%,2014,10,104.30
54171,03-10-2014,Canada,2170,CAN3,Female,7,37-38,5,149.00,0%,2014,10,149.00
54171,03-10-2014,Canada,2216,CAN1,Male,6,39,5.5,139.00,20%,2014,10,111.20
54172,03-10-2014,Germany,2204,GER1,Male,10.5,43-44,10,199.00,0%,2014,10,199.00
54173,03-10-2014,Germany,2213,GER1,Male,9.5,42-43,9,199.00,30%,2014,10,139.30
54173,03-10-2014,Germany,2165,GER1,Male,11.5,44-45,11,189.00,30%,2014,10,132.30
54173,03-10-2014,Germany,2179,GER2,Male,9.5,42-43,9,149.00,0%,2014,10,149.00
54173,03-10-2014,Germany,2173,GER3,Male,9.5,42-43,9,159.00,20%,2014,10,127.20
54174,04-10-2014,Germany,2201,GER3,Female,9,39-40,7,149.00,20%,2014,10,119.20
54175,04-10-2014,United Kingdom,2231,UK5,Male,9,42,8.5,159.00,20%,2014,10,127.20
54176,04-10-2014,United States,2220,US15,Female,8,38-39,6,179.00,20%,2014,10,143.20
54177,04-10-2014,Germany,2239,GER1,Male,10.5,43-44,10,189.00,10%,2014,10,170.10
54178,04-10-2014,Canada,2177,CAN5,Female,7,37-38,5,149.00,10%,2014,10,134.10
54178,04-10-2014,Canada,2209,CAN6,Male,10.5,43-44,10,169.00,30%,2014,10,118.30
54179,04-10-2014,United Kingdom,2206,UK4,Female,8,38-39,6,179.00,0%,2014,10,179.00
54180,05-10-2014,Canada,2200,CAN2,Male,10.5,43-44,10,139.00,20%,2014,10,111.20
54181,05-10-2014,Germany,2185,GER1,Female,7,37-38,5,149.00,0%,2014,10,149.00
54182,05-10-2014,Germany,2172,GER2,Female,9,39-40,7,189.00,0%,2014,10,189.00
54183,05-10-2014,United Kingdom,2191,UK1,Male,9.5,42-43,9,179.00,20%,2014,10,143.20
54184,05-10-2014,United States,2230,US15,Female,7.5,38,5.5,179.00,0%,2014,10,179.00
54184,05-10-2014,United States,2225,US15,Female,8,38-39,6,129.00,0%,2014,10,129.00
54185,05-10-2014,United Kingdom,2156,UK4,Female,8,38-39,6,159.00,10%,2014,10,143.10
54186,06-10-2014,United States,2160,US8,Male,11,44,10.5,179.00,30%,2014,10,125.30
54187,06-10-2014,Germany,2232,GER1,Female,8,38-39,6,159.00,0%,2014,10,159.00
54188,06-10-2014,United Kingdom,2235,UK4,Male,9.5,42-43,9,199.00,20%,2014,10,159.20
54189,06-10-2014,Germany,2185,GER1,Female,7,37-38,5,149.00,0%,2014,10,149.00
54190,06-10-2014,Canada,2176,CAN6,Male,8.5,41-42,8,129.00,0%,2014,10,129.00
54191,06-10-2014,United States,2175,US15,Female,8,38-39,6,199.00,50%,2014,10,99.50
54191,06-10-2014,United States,2154,US13,Male,9.5,42-43,9,159.00,0%,2014,10,159.00
54192,06-10-2014,Canada,2183,CAN1,Female,10,40-41,8,199.00,10%,2014,10,179.10
54193,06-10-2014,United States,2205,US15,Female,7.5,38,5.5,159.00,10%,2014,10,143.10
54193,06-10-2014,United States,2238,US15,Female,8,38-39,6,129.00,10%,2014,10,116.10
54193,06-10-2014,United States,2178,US15,Female,9,39-40,7,149.00,0%,2014,10,149.00
54194,07-10-2014,Germany,2151,GER2,Female,10,40-41,8,189.00,10%,2014,10,170.10
54195,07-10-2014,Canada,2152,CAN5,Female,8,38-39,6,129.00,50%,2014,10,64.50
54196,07-10-2014,Germany,2211,GER2,Male,8.5,41-42,8,199.00,20%,2014,10,159.20
54197,07-10-2014,Germany,2216,GER2,Female,9,39-40,7,199.00,30%,2014,10,139.30
54198,07-10-2014,Canada,2216,CAN1,Male,6,39,5.5,139.00,20%,2014,10,111.20
54198,07-10-2014,Canada,2176,CAN6,Male,8.5,41-42,8,129.00,0%,2014,10,129.00
54199,07-10-2014,United States,2220,US15,Female,8,38-39,6,179.00,20%,2014,10,143.20
54199,07-10-2014,United States,2192,US13,Male,11.5,44-45,11,159.00,30%,2014,10,111.30
54200,07-10-2014,Canada,2211,CAN5,Female,10,40-41,8,159.00,0%,2014,10,159.00
54201,08-10-2014,United States,2200,US15,Female,7,37-38,5,159.00,50%,2014,10,79.50
54202,08-10-2014,Germany,2165,GER3,Male,11.5,44-45,11,159.00,10%,2014,10,143.10
54202,08-10-2014,Germany,2174,GER1,Female,10,40-41,8,139.00,0%,2014,10,139.00
54203,08-10-2014,Germany,2242,GER2,Male,9.5,42-43,9,179.00,0%,2014,10,179.00
54204,08-10-2014,United Kingdom,2195,UK3,Male,10.5,43-44,10,189.00,10%,2014,10,170.10
54205,08-10-2014,United States,2225,US15,Female,8,38-39,6,129.00,0%,2014,10,129.00
54205,08-10-2014,United States,2164,US15,Female,8.5,39,6.5,189.00,0%,2014,10,189.00
54206,08-10-2014,Canada,2182,CAN7,Female,10,40-41,8,199.00,10%,2014,10,179.10
54207,08-10-2014,United States,2163,US14,Female,9.5,40,7.5,169.00,0%,2014,10,169.00
54208,09-10-2014,Canada,2191,CAN5,Male,9.5,42-43,9,149.00,10%,2014,10,134.10
54209,09-10-2014,Germany,2172,GER2,Female,7.5,38,5.5,189.00,30%,2014,10,132.30
54210,09-10-2014,United States,2226,US13,Male,10,43,9.5,129.00,0%,2014,10,129.00
54211,09-10-2014,United States,2191,US9,Male,10.5,43-44,10,199.00,0%,2014,10,199.00
54212,10-10-2014,United States,2184,US15,Female,7,37-38,5,169.00,20%,2014,10,135.20
54213,10-10-2014,United Kingdom,2188,UK5,Male,10,43,9.5,129.00,0%,2014,10,129.00
54214,10-10-2014,Canada,2204,CAN6,Male,8.5,41-42,8,139.00,0%,2014,10,139.00
54214,10-10-2014,Canada,2150,CAN6,Male,10,43,9.5,129.00,50%,2014,10,64.50
54215,10-10-2014,Germany,2184,GER3,Female,8.5,39,6.5,179.00,0%,2014,10,179.00
54216,10-10-2014,United States,2182,US10,Female,9.5,40,7.5,139.00,0%,2014,10,139.00
54216,10-10-2014,United States,2152,US15,Male,10.5,43-44,10,179.00,0%,2014,10,179.00
54217,10-10-2014,Canada,2154,CAN7,Female,8.5,39,6.5,179.00,0%,2014,10,179.00
54218,11-10-2014,United States,2165,US13,Male,10,43,9.5,149.00,0%,2014,10,149.00
54219,11-10-2014,United Kingdom,2217,UK1,Male,11,44,10.5,199.00,30%,2014,10,139.30
54220,11-10-2014,Canada,2235,CAN3,Male,9.5,42-43,9,129.00,20%,2014,10,103.20
54221,11-10-2014,Canada,2214,CAN5,Male,9.5,42-43,9,169.00,0%,2014,10,169.00
54221,11-10-2014,Canada,2204,CAN6,Male,8.5,41-42,8,139.00,0%,2014,10,139.00
54222,11-10-2014,United States,2192,US15,Male,8.5,41-42,8,169.00,0%,2014,10,169.00
54223,11-10-2014,Germany,2178,GER2,Male,9.5,42-43,9,179.00,0%,2014,10,179.00
54224,11-10-2014,Germany,2223,GER1,Female,8.5,39,6.5,199.00,0%,2014,10,199.00
54225,11-10-2014,Canada,2154,CAN7,Female,8.5,39,6.5,179.00,0%,2014,10,179.00
54226,11-10-2014,United States,2201,US15,Male,11.5,44-45,11,169.00,30%,2014,10,118.30
54227,12-10-2014,Germany,2236,GER2,Female,10,40-41,8,199.00,0%,2014,10,199.00
54228,12-10-2014,United Kingdom,2216,UK4,Female,9,39-40,7,189.00,10%,2014,10,170.10
54229,12-10-2014,Canada,2150,CAN6,Male,10,43,9.5,129.00,50%,2014,10,64.50
54230,12-10-2014,United Kingdom,2173,UK5,Male,9,42,8.5,169.00,10%,2014,10,152.10
54231,12-10-2014,Canada,2200,CAN2,Male,10.5,43-44,10,139.00,20%,2014,10,111.20
54231,12-10-2014,Canada,2214,CAN5,Male,9.5,42-43,9,169.00,0%,2014,10,169.00
54232,12-10-2014,United States,2192,US15,Female,10,40-41,8,139.00,0%,2014,10,139.00
54233,12-10-2014,Germany,2213,GER1,Male,6,39,5.5,129.00,20%,2014,10,103.20
54234,12-10-2014,United States,2217,US15,Male,15,48,14.5,149.00,0%,2014,10,149.00
54234,12-10-2014,United States,2201,US15,Male,11.5,44-45,11,169.00,30%,2014,10,118.30
54235,13-10-2014,United States,2208,US2,Male,10,43,9.5,179.00,10%,2014,10,161.10
54236,13-10-2014,United States,2188,US10,Male,8.5,41-42,8,169.00,0%,2014,10,169.00
54237,13-10-2014,Canada,2204,CAN6,Male,8.5,41-42,8,139.00,0%,2014,10,139.00
54238,13-10-2014,United Kingdom,2217,UK3,Male,10.5,43-44,10,159.00,20%,2014,10,127.20
54239,13-10-2014,United States,2205,US9,Female,7.5,38,5.5,149.00,30%,2014,10,104.30
54239,13-10-2014,United States,2165,US13,Male,10,43,9.5,149.00,0%,2014,10,149.00
54240,14-10-2014,Germany,2160,GER2,Male,8.5,41-42,8,139.00,30%,2014,10,97.30
54241,14-10-2014,United States,2150,US8,Male,9.5,42-43,9,199.00,0%,2014,10,199.00
54241,14-10-2014,United States,2235,US15,Female,10,40-41,8,129.00,30%,2014,10,90.30
54241,14-10-2014,United States,2203,US15,Female,10,40-41,8,129.00,20%,2014,10,103.20
54242,14-10-2014,United States,2239,US15,Female,9.5,40,7.5,199.00,0%,2014,10,199.00
54243,14-10-2014,Canada,2183,CAN2,Male,10,43,9.5,149.00,10%,2014,10,134.10
54244,14-10-2014,United Kingdom,2235,UK4,Male,9.5,42-43,9,199.00,20%,2014,10,159.20
54245,15-10-2014,Germany,2180,GER2,Female,7.5,38,5.5,129.00,20%,2014,10,103.20
54246,15-10-2014,United States,2161,US15,Male,10,43,9.5,139.00,0%,2014,10,139.00
54246,15-10-2014,United States,2190,US1,Male,10.5,43-44,10,149.00,0%,2014,10,149.00
54246,15-10-2014,United States,2235,US15,Female,10,40-41,8,129.00,30%,2014,10,90.30
54247,15-10-2014,United States,2167,US8,Female,8,38-39,6,159.00,20%,2014,10,127.20
54247,15-10-2014,United States,2217,US12,Male,9.5,42-43,9,129.00,0%,2014,10,129.00
54248,15-10-2014,United States,2147,US15,Female,9.5,40,7.5,159.00,0%,2014,10,159.00
54249,15-10-2014,Canada,2235,CAN3,Male,9.5,42-43,9,129.00,20%,2014,10,103.20
54250,15-10-2014,Canada,2203,CAN3,Male,12,45,11.5,149.00,50%,2014,10,74.50
54251,15-10-2014,Germany,2221,GER3,Male,10,43,9.5,169.00,0%,2014,10,169.00
54252,16-10-2014,Germany,2196,GER2,Female,7.5,38,5.5,149.00,0%,2014,10,149.00
54253,16-10-2014,United States,2163,US14,Female,9.5,40,7.5,169.00,0%,2014,10,169.00
54253,16-10-2014,United States,2192,US15,Male,8.5,41-42,8,169.00,0%,2014,10,169.00
54253,16-10-2014,United States,2190,US1,Male,10.5,43-44,10,149.00,0%,2014,10,149.00
54254,16-10-2014,United States,2149,US7,Female,8,38-39,6,199.00,0%,2014,10,199.00
54254,16-10-2014,United States,2182,US10,Female,9,39-40,7,139.00,10%,2014,10,125.10
54255,16-10-2014,Canada,2150,CAN6,Male,10,43,9.5,129.00,50%,2014,10,64.50
54256,16-10-2014,Canada,2183,CAN2,Male,10,43,9.5,149.00,10%,2014,10,134.10
54257,16-10-2014,Germany,2170,GER2,Female,7,37-38,5,129.00,0%,2014,10,129.00
54258,16-10-2014,Canada,2232,CAN2,Male,9,42,8.5,179.00,0%,2014,10,179.00
54258,16-10-2014,Canada,2228,CAN1,Male,9,42,8.5,189.00,20%,2014,10,151.20
54258,16-10-2014,Canada,2148,CAN6,Male,9.5,42-43,9,179.00,0%,2014,10,179.00
54259,16-10-2014,Germany,2222,GER3,Male,10,43,9.5,179.00,10%,2014,10,161.10
54260,17-10-2014,Germany,2241,GER2,Female,8,38-39,6,179.00,10%,2014,10,161.10
54260,17-10-2014,Germany,2206,GER2,Male,12,45,11.5,149.00,0%,2014,10,149.00
54261,17-10-2014,United States,2185,US8,Female,8,38-39,6,179.00,10%,2014,10,161.10
54261,17-10-2014,United States,2163,US10,Female,9,39-40,7,169.00,30%,2014,10,118.30
54262,17-10-2014,United States,2187,US15,Male,9,42,8.5,159.00,0%,2014,10,159.00
54263,17-10-2014,Canada,2235,CAN3,Male,9.5,42-43,9,129.00,20%,2014,10,103.20
54264,17-10-2014,Canada,2203,CAN3,Male,12,45,11.5,149.00,50%,2014,10,74.50
54264,17-10-2014,Canada,2232,CAN2,Male,9,42,8.5,179.00,0%,2014,10,179.00
54264,17-10-2014,Canada,2228,CAN1,Male,9,42,8.5,189.00,20%,2014,10,151.20
54264,17-10-2014,Canada,2148,CAN6,Male,9.5,42-43,9,179.00,0%,2014,10,179.00
54265,17-10-2014,Germany,2150,GER1,Male,10,43,9.5,169.00,0%,2014,10,169.00
54266,17-10-2014,United Kingdom,2160,UK3,Male,9.5,42-43,9,169.00,0%,2014,10,169.00
54267,18-10-2014,Germany,2221,GER3,Male,10,43,9.5,169.00,0%,2014,10,169.00
54267,18-10-2014,Germany,2241,GER2,Female,8,38-39,6,179.00,10%,2014,10,161.10
54268,18-10-2014,United States,2233,US11,Female,9.5,40,7.5,159.00,0%,2014,10,159.00
54269,18-10-2014,Canada,2214,CAN5,Female,8.5,39,6.5,199.00,0%,2014,10,199.00
54270,18-10-2014,Canada,2183,CAN2,Male,10,43,9.5,149.00,10%,2014,10,134.10
54270,18-10-2014,Canada,2203,CAN3,Male,12,45,11.5,149.00,50%,2014,10,74.50
54270,18-10-2014,Canada,2232,CAN2,Male,9,42,8.5,179.00,0%,2014,10,179.00
54270,18-10-2014,Canada,2228,CAN1,Male,9,42,8.5,189.00,20%,2014,10,151.20
54271,18-10-2014,United Kingdom,2173,UK5,Male,9,42,8.5,169.00,10%,2014,10,152.10
54272,19-10-2014,United Kingdom,2186,UK3,Male,11,44,10.5,199.00,0%,2014,10,199.00
54273,19-10-2014,Germany,2222,GER3,Male,10,43,9.5,179.00,10%,2014,10,161.10
54273,19-10-2014,Germany,2221,GER3,Male,10,43,9.5,169.00,0%,2014,10,169.00
54274,19-10-2014,United States,2163,US9,Female,9.5,40,7.5,129.00,10%,2014,10,116.10
54275,19-10-2014,United States,2152,US15,Male,10.5,43-44,10,179.00,0%,2014,10,179.00
54276,19-10-2014,Germany,2239,GER1,Female,8,38-39,6,199.00,0%,2014,10,199.00
54277,19-10-2014,United Kingdom,2217,UK3,Male,10.5,43-44,10,159.00,20%,2014,10,127.20
54278,20-10-2014,United States,2171,US15,Female,4.5,35,2.5,199.00,30%,2014,10,139.30
54279,20-10-2014,United Kingdom,2160,UK3,Male,9.5,42-43,9,169.00,0%,2014,10,169.00
54280,20-10-2014,United States,2233,US1,Female,9.5,40,7.5,149.00,30%,2014,10,104.30
54281,20-10-2014,United Kingdom,2151,UK5,Male,10,43,9.5,179.00,30%,2014,10,125.30
54282,20-10-2014,Canada,2218,CAN2,Male,10.5,43-44,10,179.00,0%,2014,10,179.00
54283,20-10-2014,United States,2178,US15,Male,9.5,42-43,9,159.00,10%,2014,10,143.10
54284,20-10-2014,Germany,2147,GER2,Male,7,40,6.5,129.00,0%,2014,10,129.00
54285,20-10-2014,United Kingdom,2221,UK3,Male,8,41,7.5,139.00,0%,2014,10,139.00
54285,20-10-2014,United Kingdom,2156,UK1,Male,11.5,44-45,11,199.00,0%,2014,10,199.00
54285,20-10-2014,United Kingdom,2198,UK1,Male,10.5,43-44,10,189.00,0%,2014,10,189.00
54286,21-10-2014,United States,2223,US15,Female,4.5,35,2.5,199.00,0%,2014,10,199.00
54287,21-10-2014,United Kingdom,2173,UK5,Male,9,42,8.5,169.00,10%,2014,10,152.10
54288,21-10-2014,Germany,2197,GER2,Male,8.5,41-42,8,129.00,0%,2014,10,129.00
54289,21-10-2014,Canada,2161,CAN3,Female,9,39-40,7,159.00,50%,2014,10,79.50
54290,21-10-2014,Germany,2170,GER2,Female,7,37-38,5,129.00,0%,2014,10,129.00
54291,21-10-2014,United States,2167,US8,Female,8,38-39,6,159.00,20%,2014,10,127.20
54292,21-10-2014,United States,2212,US13,Female,10,40-41,8,129.00,0%,2014,10,129.00
54293,21-10-2014,Germany,2227,GER2,Female,8,38-39,6,189.00,0%,2014,10,189.00
54294,21-10-2014,United Kingdom,2186,UK3,Male,11,44,10.5,199.00,0%,2014,10,199.00
54294,21-10-2014,United Kingdom,2221,UK3,Male,8,41,7.5,139.00,0%,2014,10,139.00
54294,21-10-2014,United Kingdom,2156,UK1,Male,11.5,44-45,11,199.00,0%,2014,10,199.00
54295,22-10-2014,United States,2202,US15,Female,4.5,35,2.5,139.00,0%,2014,10,139.00
54296,22-10-2014,Germany,2150,GER1,Male,9.5,42-43,9,139.00,0%,2014,10,139.00
54297,22-10-2014,Germany,2207,GER1,Female,9,39-40,7,169.00,0%,2014,10,169.00
54298,22-10-2014,Canada,2148,CAN6,Male,9.5,42-43,9,179.00,0%,2014,10,179.00
54298,22-10-2014,Canada,2216,CAN2,Female,9,39-40,7,189.00,0%,2014,10,189.00
54299,22-10-2014,Germany,2180,GER2,Male,7.5,40-41,7,149.00,0%,2014,10,149.00
54300,22-10-2014,Canada,2148,CAN3,Male,10,43,9.5,139.00,50%,2014,10,69.50
54301,22-10-2014,United States,2149,US7,Female,8,38-39,6,199.00,0%,2014,10,199.00
54302,22-10-2014,United States,2230,US12,Male,10.5,43-44,10,179.00,0%,2014,10,179.00
54303,22-10-2014,United Kingdom,2160,UK3,Male,9.5,42-43,9,169.00,0%,2014,10,169.00
54303,22-10-2014,United Kingdom,2186,UK3,Male,11,44,10.5,199.00,0%,2014,10,199.00
54303,22-10-2014,United Kingdom,2221,UK3,Male,8,41,7.5,139.00,0%,2014,10,139.00
54304,23-10-2014,Germany,2206,GER2,Male,12,45,11.5,149.00,0%,2014,10,149.00
54305,23-10-2014,United Kingdom,2198,UK1,Male,10.5,43-44,10,189.00,0%,2014,10,189.00
54306,23-10-2014,United States,2181,US15,Male,10,43,9.5,179.00,20%,2014,10,143.20
54307,23-10-2014,United Kingdom,2180,UK3,Male,11,44,10.5,189.00,0%,2014,10,189.00
54308,23-10-2014,Germany,2197,GER2,Male,8.5,41-42,8,129.00,0%,2014,10,129.00
54309,23-10-2014,Canada,2210,CAN6,Male,10.5,43-44,10,159.00,20%,2014,10,127.20
54310,23-10-2014,United States,2196,US15,Male,9.5,42-43,9,129.00,20%,2014,10,103.20
54310,23-10-2014,United States,2204,US15,Female,8.5,39,6.5,189.00,20%,2014,10,151.20
54311,23-10-2014,United States,2195,US4,Male,11,44,10.5,169.00,10%,2014,10,152.10
54312,24-10-2014,United Kingdom,2156,UK1,Male,11.5,44-45,11,199.00,0%,2014,10,199.00
54313,24-10-2014,Canada,2222,CAN7,Female,8.5,39,6.5,129.00,0%,2014,10,129.00
54314,24-10-2014,Germany,2181,GER2,Female,8,38-39,6,129.00,0%,2014,10,129.00
54315,24-10-2014,Germany,2207,GER1,Female,9,39-40,7,169.00,0%,2014,10,169.00
54316,24-10-2014,Germany,2150,GER1,Male,9.5,42-43,9,139.00,0%,2014,10,139.00
54317,24-10-2014,Canada,2218,CAN2,Male,10.5,43-44,10,179.00,0%,2014,10,179.00
54318,24-10-2014,United States,2183,US15,Female,8.5,39,6.5,139.00,0%,2014,10,139.00
54319,24-10-2014,Canada,2225,CAN6,Female,8.5,39,6.5,159.00,0%,2014,10,159.00
54320,24-10-2014,United States,2171,US11,Female,7.5,38,5.5,179.00,30%,2014,10,125.30
54320,24-10-2014,United States,2219,US2,Male,10,43,9.5,159.00,50%,2014,10,79.50
54320,24-10-2014,United States,2181,US10,Male,7,40,6.5,129.00,0%,2014,10,129.00
54321,24-10-2014,Germany,2179,GER2,Female,7,37-38,5,149.00,0%,2014,10,149.00
54322,25-10-2014,United States,2150,US5,Female,9,39-40,7,199.00,0%,2014,10,199.00
54322,25-10-2014,United States,2217,US4,Male,10,43,9.5,159.00,0%,2014,10,159.00
54323,25-10-2014,Germany,2199,GER2,Male,14,47,13.5,159.00,10%,2014,10,143.10
54324,25-10-2014,United States,2187,US15,Male,9,42,8.5,159.00,0%,2014,10,159.00
54325,25-10-2014,United States,2164,US15,Female,8.5,39,6.5,199.00,0%,2014,10,199.00
54326,25-10-2014,Germany,2180,GER2,Male,7.5,40-41,7,149.00,0%,2014,10,149.00
54327,25-10-2014,United Kingdom,2198,UK1,Male,10.5,43-44,10,189.00,0%,2014,10,189.00
54328,25-10-2014,United States,2181,US15,Male,10,43,9.5,179.00,20%,2014,10,143.20
54328,25-10-2014,United States,2151,US15,Female,8.5,39,6.5,189.00,50%,2014,10,94.50
54329,25-10-2014,United States,2212,US13,Female,10,40-41,8,129.00,0%,2014,10,129.00
54329,25-10-2014,United States,2163,US13,Female,10,40-41,8,129.00,0%,2014,10,129.00
54330,25-10-2014,Germany,2165,GER1,Male,9,42,8.5,149.00,20%,2014,10,119.20
54331,25-10-2014,Canada,2148,CAN3,Male,10,43,9.5,139.00,50%,2014,10,69.50
54332,26-10-2014,United States,2217,US12,Male,9.5,42-43,9,129.00,0%,2014,10,129.00
54332,26-10-2014,United States,2203,US4,Male,9,42,8.5,149.00,20%,2014,10,119.20
54333,26-10-2014,Germany,2181,GER2,Female,8,38-39,6,129.00,0%,2014,10,129.00
54334,26-10-2014,Canada,2208,CAN7,Male,8.5,41-42,8,179.00,50%,2014,10,89.50
54335,26-10-2014,United States,2204,US15,Female,8.5,39,6.5,189.00,20%,2014,10,151.20
54336,26-10-2014,Germany,2197,GER2,Male,8.5,41-42,8,129.00,0%,2014,10,129.00
54337,26-10-2014,Canada,2157,CAN1,Male,9.5,42-43,9,199.00,0%,2014,10,199.00
54338,26-10-2014,United States,2213,US3,Female,7.5,38,5.5,199.00,30%,2014,10,139.30
54338,26-10-2014,United States,2230,US12,Male,10.5,43-44,10,179.00,0%,2014,10,179.00
54338,26-10-2014,United States,2219,US2,Male,10,43,9.5,159.00,50%,2014,10,79.50
54339,26-10-2014,Canada,2210,CAN6,Male,10.5,43-44,10,159.00,20%,2014,10,127.20
54340,27-10-2014,United States,2182,US10,Female,9,39-40,7,139.00,10%,2014,10,125.10
54340,27-10-2014,United States,2181,US10,Male,7,40,6.5,129.00,0%,2014,10,129.00
54341,27-10-2014,United States,2159,US5,Male,9,42,8.5,159.00,30%,2014,10,111.30
54342,27-10-2014,Germany,2180,GER2,Male,7.5,40-41,7,149.00,0%,2014,10,149.00
54343,27-10-2014,Germany,2179,GER2,Female,7,37-38,5,149.00,0%,2014,10,149.00
54344,27-10-2014,United States,2183,US15,Female,8.5,39,6.5,139.00,0%,2014,10,139.00
54345,27-10-2014,Germany,2236,GER3,Female,7,37-38,5,179.00,0%,2014,10,179.00
54346,27-10-2014,Germany,2179,GER1,Female,8,38-39,6,159.00,0%,2014,10,159.00
54347,28-10-2014,United States,2217,US4,Male,10,43,9.5,159.00,0%,2014,10,159.00
54348,28-10-2014,United Kingdom,2218,UK2,Female,7,37-38,5,189.00,0%,2014,10,189.00
54349,28-10-2014,Canada,2148,CAN3,Male,10,43,9.5,139.00,50%,2014,10,69.50
54350,28-10-2014,Germany,2157,GER3,Female,7,37-38,5,149.00,30%,2014,10,104.30
54351,28-10-2014,Germany,2186,GER1,Male,11.5,44-45,11,179.00,30%,2014,10,125.30
54352,29-10-2014,United States,2203,US1,Male,12,45,11.5,139.00,20%,2014,10,111.20
54352,29-10-2014,United States,2188,US9,Male,13,46,12.5,159.00,0%,2014,10,159.00
54353,29-10-2014,United States,2203,US4,Male,9,42,8.5,149.00,20%,2014,10,119.20
54354,29-10-2014,United Kingdom,2205,UK5,Female,7,37-38,5,189.00,0%,2014,10,189.00
54355,29-10-2014,Germany,2169,GER1,Male,13,46,12.5,129.00,0%,2014,10,129.00
54356,29-10-2014,Germany,2199,GER2,Male,14,47,13.5,159.00,10%,2014,10,143.10
54357,30-10-2014,United States,2159,US5,Male,9,42,8.5,159.00,30%,2014,10,111.30
54357,30-10-2014,United States,2203,US1,Male,12,45,11.5,139.00,20%,2014,10,111.20
54358,30-10-2014,United States,2157,US15,Male,8,41,7.5,149.00,0%,2014,10,149.00
54359,30-10-2014,United Kingdom,2174,UK1,Female,7,37-38,5,199.00,0%,2014,10,199.00
54360,30-10-2014,Germany,2169,GER2,Male,10.5,43-44,10,169.00,0%,2014,10,169.00
54361,30-10-2014,Germany,2214,GER2,Female,7,37-38,5,179.00,50%,2014,10,89.50
54362,31-10-2014,United States,2217,US4,Male,10,43,9.5,159.00,0%,2014,10,159.00
54362,31-10-2014,United States,2159,US5,Male,9,42,8.5,159.00,30%,2014,10,111.30
54363,31-10-2014,United States,2224,US15,Male,7.5,40-41,7,179.00,10%,2014,10,161.10
54364,31-10-2014,Canada,2165,CAN7,Female,8.5,39,6.5,129.00,10%,2014,10,116.10
54365,31-10-2014,Germany,2185,GER1,Female,9,39-40,7,129.00,0%,2014,10,129.00
54366,31-10-2014,Canada,2185,CAN6,Female,8,38-39,6,169.00,20%,2014,10,135.20
54367,31-10-2014,Canada,2168,CAN3,Male,9,42,8.5,179.00,0%,2014,10,179.00
54368,01-11-2014,United States,2196,US15,Male,9.5,42-43,9,129.00,20%,2014,11,103.20
54369,01-11-2014,United States,2157,US15,Male,8,41,7.5,149.00,0%,2014,11,149.00
54370,01-11-2014,Germany,2209,GER2,Female,8,38-39,6,149.00,10%,2014,11,134.10
54371,01-11-2014,Germany,2201,GER1,Female,9,39-40,7,169.00,0%,2014,11,169.00
54372,01-11-2014,Canada,2208,CAN7,Male,8.5,41-42,8,179.00,50%,2014,11,89.50
